sample,tracer,observed,predicted,residual
mel59,Zn,0.9927313755324876,0.9753670105470403,0.017364364985447245
mel59,Mn,0.8277226359834622,0.8578831973292207,-0.030160561345758508
mel59,K,0.7271949765512646,0.7402513692856935,-0.013056392734428823
mel59,Ti,0.8113838845281472,0.8910119485908233,-0.07962806406267608
mel59,y,0.9669677548612244,0.9688276497799397,-0.001859894918715299
mel59,C_star,0.568594327303996,0.6070152060272224,-0.038420878723226415
mel60,L,0.8723625569406124,0.8890646187268956,-0.016702061786283195
mel60,h,0.9810402857997172,0.9718087032315126,0.009231582568204666
mel60,Si,0.9557914579181173,0.9497336724825148,0.006057785435602425
mel60,Zn,0.8897858250761398,0.8996513516754719,-0.009865526599332153
mel60,Mn,0.6976520829674355,0.6949367999173085,0.0027152830501270264
mel60,K,0.8502296193816619,0.8443197513569536,0.005909868024708276
mel60,Ti,0.8512586747646796,0.841282370060529,0.009976304704150674
mel60,y,0.9948986602373363,0.9875722612414578,0.0073263989958785025
mel60,C_star,0.858196055340124,0.8435781985204188,0.014617856819705177
mel61,L,0.8405700945368046,0.8498160835868477,-0.009245989050043035
mel61,h,1.0104073000373675,0.990607468238853,0.01979983179851441
mel61,Si,0.9925548423844348,0.9564591156714874,0.03609572671294736
mel61,Zn,0.9377189252169893,0.9788074022550739,-0.0410884770380846
mel61,Mn,0.9906219393139634,0.9766790024655521,0.013942936848411303
mel61,K,0.9368359214097863,0.9430326342462257,-0.006196712836439411
mel61,Ti,1.0109838071059312,0.981679568566714,0.029304238539217153
mel61,y,0.986198019230521,0.9795909784158493,0.006607040814671672
mel61,C_star,0.7501176818343009,0.7411999114058021,0.008917770428498839
mel62,L,0.7281419649025906,0.7669367248216302,-0.03879475991903958
mel62,h,1.0007819681781354,0.9975609223404918,0.003221045837643599
mel62,Si,0.9820485484594339,0.9903435520975248,-0.008295003638090881
mel62,Zn,0.8996674180282535,0.9874857175499736,-0.08781829952172016
mel62,Mn,0.7692129992231098,0.7823072350266396,-0.013094235803529752
mel62,K,0.9095136249586931,0.9276614555829449,-0.018147830624251737
mel62,Ti,0.953737720341685,0.9677935097710125,-0.014055789429327503
mel62,y,0.9737849668156285,0.9703076464383802,0.0034773203772483496
mel62,C_star,0.6158229729164091,0.6279550516266605,-0.01213207871025146
mel63,L,0.6493625270274911,0.640679398304069,0.00868312872342214
mel63,h,0.9748511394757656,0.9498670262703358,0.024984113205429814
mel63,Si,0.8589938436954306,0.8698316022504524,-0.010837758555021781
mel63,Zn,0.9803425127268525,0.9964252777974699,-0.016082765070617455
mel63,Mn,0.9527742572471507,0.9443841046331516,0.008390152613999113
mel63,K,0.7202192039487798,0.7158050750547985,0.004414128893981295
mel63,Ti,0.9025277163390316,0.9100849116787146,-0.0075571953396830205
mel63,y,0.9667661642929853,0.9651403728285184,0.0016257914644669524
