feature-set,model,outer-fold,inner-mae,best-parameters
integrated,random-forest,1,1103.1660859046183,"{'feature-screen__k': 250, 'regressor__max_depth': 10, 'regressor__max_features': 0.5, 'regressor__min_samples_leaf': 5}"
