feature-set,model,outer-fold,inner-mae,best-parameters
conventional-plus-taxa,random-forest,4,1065.5396268563065,"{'feature-screen__k': 500, 'regressor__max_depth': None, 'regressor__max_features': 0.5, 'regressor__min_samples_leaf': 2}"
